X;Y;Z
-0.00001303;-0.00001232;-0.00017601
-0.00001287;-0.00001228;-0.00017603
-0.00001268;-0.00001227;-0.00017593
-0.00001245;-0.00001221;-0.00017588
-0.00001224;-0.00001215;-0.00017593
-0.00001204;-0.00001213;-0.00017587
-0.00001179;-0.00001209;-0.00017587
-0.00001157;-0.00001203;-0.00017592
-0.00001143;-0.00001199;-0.00017591
-0.00001135;-0.00001196;-0.00017579
-0.00001121;-0.00001189;-0.00017584
-0.00001103;-0.00001184;-0.00017596
-0.00001081;-0.00001183;-0.00017596
-0.00001056;-0.00001176;-0.00017593
-0.00001032;-0.00001163;-0.00017587
-0.00001017;-0.00001155;-0.00017576
-0.00001004;-0.00001151;-0.00017573
-0.00000994;-0.00001145;-0.00017596
-0.00000981;-0.00001151;-0.00017628
-0.00000969;-0.00001153;-0.00017651
-0.00000941;-0.00001148;-0.00017667
-0.00000922;-0.00001140;-0.00017675
-0.00000904;-0.00001131;-0.00017664
-0.00000885;-0.00001117;-0.00017652
-0.00000866;-0.00001107;-0.00017662
-0.00000852;-0.00001100;-0.00017668
-0.00000838;-0.00001097;-0.00017671
-0.00000834;-0.00001090;-0.00017683
-0.00000824;-0.00001086;-0.00017691
-0.00000813;-0.00001078;-0.00017687
-0.00000798;-0.00001066;-0.00017674
-0.00000777;-0.00001053;-0.00017672
-0.00000763;-0.00001045;-0.00017668
-0.00000751;-0.00001034;-0.00017660
-0.00000739;-0.00001022;-0.00017663
-0.00000733;-0.00001013;-0.00017667
-0.00000723;-0.00001008;-0.00017664
-0.00000713;-0.00000998;-0.00017668
-0.00000705;-0.00000985;-0.00017676
-0.00000699;-0.00000978;-0.00017666
-0.00000693;-0.00000968;-0.00017647
-0.00000686;-0.00000956;-0.00017641
-0.00000674;-0.00000944;-0.00017643
-0.00000666;-0.00000937;-0.00017640
-0.00000655;-0.00000924;-0.00017635
-0.00000654;-0.00000910;-0.00017624
-0.00000650;-0.00000904;-0.00017605
-0.00000645;-0.00000890;-0.00017596
-0.00000639;-0.00000878;-0.00017600
-0.00000630;-0.00000866;-0.00017592
-0.00000622;-0.00000850;-0.00017567
-0.00000618;-0.00000829;-0.00017545
-0.00000613;-0.00000808;-0.00017527
-0.00000614;-0.00000794;-0.00017507
-0.00000617;-0.00000781;-0.00017496
-0.00000617;-0.00000769;-0.00017496
-0.00000622;-0.00000761;-0.00017488
-0.00000623;-0.00000746;-0.00017463
-0.00000629;-0.00000726;-0.00017441
-0.00000629;-0.00000707;-0.00017416
-0.00000629;-0.00000687;-0.00017387
-0.00000629;-0.00000663;-0.00017365
-0.00000631;-0.00000645;-0.00017356
-0.00000643;-0.00000637;-0.00017344
-0.00000642;-0.00000623;-0.00017333
-0.00000638;-0.00000601;-0.00017329
-0.00000634;-0.00000582;-0.00017316
-0.00000630;-0.00000561;-0.00017293
-0.00000625;-0.00000538;-0.00017284
-0.00000622;-0.00000521;-0.00017282
-0.00000622;-0.00000505;-0.00017273
-0.00000619;-0.00000489;-0.00017264
-0.00000621;-0.00000468;-0.00017264
-0.00000618;-0.00000454;-0.00017253
-0.00000619;-0.00000432;-0.00017237
-0.00000619;-0.00000412;-0.00017230
-0.00000619;-0.00000394;-0.00017228
-0.00000622;-0.00000384;-0.00017220
-0.00000629;-0.00000368;-0.00017216
-0.00000633;-0.00000352;-0.00017214
-0.00000642;-0.00000340;-0.00017201
-0.00000645;-0.00000328;-0.00017186
-0.00000645;-0.00000310;-0.00017184
-0.00000649;-0.00000295;-0.00017177
-0.00000642;-0.00000279;-0.00017158
-0.00000638;-0.00000252;-0.00017142
-0.00000639;-0.00000228;-0.00017132
-0.00000646;-0.00000210;-0.00017113
-0.00000655;-0.00000196;-0.00017101
-0.00000666;-0.00000186;-0.00017101
-0.00000678;-0.00000182;-0.00017094
-0.00000686;-0.00000170;-0.00017076
-0.00000705;-0.00000152;-0.00017061
-0.00000721;-0.00000143;-0.00017046
-0.00000738;-0.00000135;-0.00017026
-0.00000761;-0.00000125;-0.00017007
-0.00000781;-0.00000119;-0.00017001
-0.00000804;-0.00000116;-0.00016983
-0.00000826;-0.00000115;-0.00016966
-0.00000846;-0.00000108;-0.00016959
-0.00000866;-0.00000111;-0.00016951
-0.00000886;-0.00000113;-0.00016933
-0.00000902;-0.00000107;-0.00016919
-0.00000913;-0.00000097;-0.00016911
-0.00000928;-0.00000099;-0.00016897
-0.00000933;-0.00000093;-0.00016885
-0.00000934;-0.00000087;-0.00016882
-0.00000934;-0.00000077;-0.00016869
-0.00000930;-0.00000067;-0.00016845
-0.00000926;-0.00000052;-0.00016830
-0.00000925;-0.00000048;-0.00016822
-0.00000928;-0.00000055;-0.00016809
-0.00000930;-0.00000056;-0.00016797
-0.00000932;-0.00000052;-0.00016785
-0.00000936;-0.00000052;-0.00016766
-0.00000944;-0.00000052;-0.00016742
-0.00000949;-0.00000045;-0.00016730
-0.00000962;-0.00000049;-0.00016718
-0.00000977;-0.00000064;-0.00016699
-0.00000994;-0.00000071;-0.00016686
-0.00001013;-0.00000083;-0.00016682
-0.00001029;-0.00000100;-0.00016671
-0.00001042;-0.00000109;-0.00016656
-0.00001048;-0.00000109;-0.00016636
-0.00001056;-0.00000108;-0.00016618
-0.00001058;-0.00000111;-0.00016595
-0.00001060;-0.00000111;-0.00016582
-0.00001062;-0.00000116;-0.00016576
-0.00001061;-0.00000121;-0.00016558
-0.00001054;-0.00000117;-0.00016540
-0.00001044;-0.00000113;-0.00016528
-0.00001034;-0.00000115;-0.00016518
-0.00001028;-0.00000117;-0.00016496
-0.00001025;-0.00000109;-0.00016480
-0.00001021;-0.00000109;-0.00016463
-0.00001025;-0.00000112;-0.00016442
-0.00001026;-0.00000117;-0.00016431
-0.00001034;-0.00000127;-0.00016427
-0.00001038;-0.00000136;-0.00016412
-0.00001038;-0.00000136;-0.00016389
-0.00001040;-0.00000129;-0.00016371
-0.00001034;-0.00000125;-0.00016355
-0.00001042;-0.00000127;-0.00016332
-0.00001048;-0.00000135;-0.00016323
-0.00001054;-0.00000143;-0.00016321
-0.00001061;-0.00000149;-0.00016308
-0.00001062;-0.00000151;-0.00016288
-0.00001058;-0.00000140;-0.00016273
-0.00001052;-0.00000132;-0.00016252
-0.00001040;-0.00000128;-0.00016229
-0.00001038;-0.00000119;-0.00016217
-0.00001038;-0.00000115;-0.00016201
-0.00001042;-0.00000117;-0.00016179
-0.00001050;-0.00000116;-0.00016167
-0.00001054;-0.00000115;-0.00016160
-0.00001057;-0.00000123;-0.00016145
-0.00001060;-0.00000117;-0.00016123
-0.00001065;-0.00000111;-0.00016111
-0.00001066;-0.00000108;-0.00016097
-0.00001068;-0.00000112;-0.00016080
-0.00001078;-0.00000116;-0.00016072
-0.00001089;-0.00000117;-0.00016066
-0.00001101;-0.00000124;-0.00016049
-0.00001113;-0.00000121;-0.00016029
-0.00001127;-0.00000117;-0.00016022
-0.00001137;-0.00000121;-0.00016010
-0.00001153;-0.00000125;-0.00015998
-0.00001167;-0.00000124;-0.00015992
-0.00001179;-0.00000125;-0.00015985
-0.00001181;-0.00000124;-0.00015964
-0.00001185;-0.00000116;-0.00015950
-0.00001181;-0.00000104;-0.00015942
-0.00001180;-0.00000096;-0.00015925
-0.00001183;-0.00000087;-0.00015906
-0.00001180;-0.00000072;-0.00015897
-0.00001180;-0.00000068;-0.00015886
-0.00001180;-0.00000069;-0.00015874
-0.00001184;-0.00000072;-0.00015872
-0.00001185;-0.00000075;-0.00015872
-0.00001193;-0.00000083;-0.00015864
-0.00001200;-0.00000083;-0.00015854
-0.00001204;-0.00000081;-0.00015850
-0.00001204;-0.00000087;-0.00015846
-0.00001212;-0.00000091;-0.00015836
-0.00001215;-0.00000092;-0.00015832
-0.00001231;-0.00000092;-0.00015828
-0.00001244;-0.00000096;-0.00015817
-0.00001257;-0.00000095;-0.00015808
-0.00001268;-0.00000097;-0.00015808
-0.00001276;-0.00000103;-0.00015804
-0.00001288;-0.00000109;-0.00015797
-0.00001293;-0.00000109;-0.00015798
-0.00001301;-0.00000112;-0.00015796
-0.00001304;-0.00000115;-0.00015782
-0.00001303;-0.00000108;-0.00015770
-0.00001300;-0.00000100;-0.00015761
-0.00001301;-0.00000099;-0.00015743
-0.00001315;-0.00000100;-0.00015733
-0.00001332;-0.00000105;-0.00015734
-0.00001349;-0.00000119;-0.00015739
-0.00001359;-0.00000133;-0.00015738
-0.00001365;-0.00000140;-0.00015741
-0.00001371;-0.00000135;-0.00015739
-0.00001371;-0.00000128;-0.00015723
-0.00001381;-0.00000117;-0.00015710
-0.00001387;-0.00000113;-0.00015710
-0.00001388;-0.00000117;-0.00015709
-0.00001393;-0.00000128;-0.00015706
-0.00001393;-0.00000135;-0.00015715
-0.00001400;-0.00000140;-0.00015714
-0.00001408;-0.00000145;-0.00015703
-0.00001416;-0.00000140;-0.00015697
-0.00001423;-0.00000133;-0.00015697
-0.00001424;-0.00000137;-0.00015690
-0.00001430;-0.00000143;-0.00015685
-0.00001442;-0.00000140;-0.00015686
-0.00001450;-0.00000141;-0.00015682
-0.00001459;-0.00000145;-0.00015674
-0.00001474;-0.00000149;-0.00015677
-0.00001488;-0.00000163;-0.00015690
-0.00001506;-0.00000184;-0.00015698
-0.00001518;-0.00000198;-0.00015702
-0.00001530;-0.00000200;-0.00015709
-0.00001535;-0.00000204;-0.00015706
-0.00001538;-0.00000212;-0.00015699
-0.00001538;-0.00000215;-0.00015702
-0.00001538;-0.00000220;-0.00015702
-0.00001539;-0.00000227;-0.00015694
-0.00001547;-0.00000228;-0.00015694
-0.00001554;-0.00000235;-0.00015699
-0.00001563;-0.00000244;-0.00015702
-0.00001575;-0.00000255;-0.00015699
-0.00001576;-0.00000258;-0.00015705
-0.00001584;-0.00000266;-0.00015706
-0.00001596;-0.00000275;-0.00015705
-0.00001604;-0.00000288;-0.00015718
-0.00001612;-0.00000303;-0.00015738
-0.00001623;-0.00000322;-0.00015749
-0.00001636;-0.00000338;-0.00015755
-0.00001639;-0.00000344;-0.00015770
-0.00001651;-0.00000355;-0.00015779
-0.00001664;-0.00000371;-0.00015790
-0.00001683;-0.00000383;-0.00015813
-0.00001692;-0.00000400;-0.00015838
-0.00001696;-0.00000415;-0.00015853
-0.00001695;-0.00000418;-0.00015861
-0.00001696;-0.00000419;-0.00015869
-0.00001698;-0.00000424;-0.00015870
-0.00001700;-0.00000431;-0.00015869
-0.00001702;-0.00000431;-0.00015878
-0.00001706;-0.00000436;-0.00015881
-0.00001708;-0.00000442;-0.00015876
-0.00001715;-0.00000444;-0.00015876
-0.00001723;-0.00000447;-0.00015877
-0.00001723;-0.00000455;-0.00015860
-0.00001722;-0.00000460;-0.00015852
-0.00001722;-0.00000458;-0.00015853
-0.00001722;-0.00000455;-0.00015848
-0.00001726;-0.00000452;-0.00015832
-0.00001731;-0.00000444;-0.00015834
-0.00001735;-0.00000446;-0.00015846
-0.00001739;-0.00000458;-0.00015857
-0.00001747;-0.00000467;-0.00015872
-0.00001757;-0.00000470;-0.00015889
-0.00001781;-0.00000477;-0.00015898
-0.00001797;-0.00000485;-0.00015908
-0.00001806;-0.00000495;-0.00015918
-0.00001805;-0.00000502;-0.00015920
-0.00001794;-0.00000501;-0.00015896
-0.00001790;-0.00000493;-0.00015872
-0.00001783;-0.00000483;-0.00015869
-0.00001790;-0.00000487;-0.00015869
-0.00001801;-0.00000491;-0.00015872
-0.00001811;-0.00000489;-0.00015882
-0.00001827;-0.00000491;-0.00015889
-0.00001846;-0.00000495;-0.00015893
-0.00001866;-0.00000498;-0.00015914
-0.00001894;-0.00000506;-0.00015938
-0.00001906;-0.00000513;-0.00015946
-0.00001917;-0.00000510;-0.00015948
-0.00001921;-0.00000507;-0.00015953
-0.00001933;-0.00000510;-0.00015960
-0.00001942;-0.00000519;-0.00015968
-0.00001954;-0.00000523;-0.00015984
-0.00001962;-0.00000525;-0.00015997
-0.00001966;-0.00000529;-0.00015997
-0.00001971;-0.00000534;-0.00016005
-0.00001979;-0.00000535;-0.00016020
-0.00001981;-0.00000537;-0.00016017
-0.00001985;-0.00000529;-0.00016004
-0.00001990;-0.00000522;-0.00016008
-0.00002005;-0.00000522;-0.00016018
-0.00002025;-0.00000533;-0.00016037
-0.00002048;-0.00000541;-0.00016070
-0.00002058;-0.00000545;-0.00016096
-0.00002070;-0.00000547;-0.00016090
-0.00002073;-0.00000538;-0.00016082
-0.00002069;-0.00000529;-0.00016080
-0.00002064;-0.00000530;-0.00016078
-0.00002061;-0.00000538;-0.00016085
-0.00002058;-0.00000545;-0.00016105
-0.00002064;-0.00000553;-0.00016125
-0.00002065;-0.00000565;-0.00016135
-0.00002066;-0.00000569;-0.00016144
-0.00002066;-0.00000569;-0.00016149
-0.00002065;-0.00000567;-0.00016141
-0.00002065;-0.00000563;-0.00016129
-0.00002064;-0.00000558;-0.00016133
-0.00002068;-0.00000557;-0.00016140
-0.00002066;-0.00000567;-0.00016141
-0.00002068;-0.00000570;-0.00016155
-0.00002068;-0.00000570;-0.00016164
-0.00002064;-0.00000574;-0.00016157
-0.00002061;-0.00000570;-0.00016147
-0.00002042;-0.00000567;-0.00016135
-0.00002017;-0.00000566;-0.00016109
-0.00001989;-0.00000563;-0.00016080
-0.00001959;-0.00000558;-0.00016061
-0.00001941;-0.00000555;-0.00016053
-0.00001919;-0.00000561;-0.00016045
-0.00001906;-0.00000571;-0.00016050
-0.00001890;-0.00000582;-0.00016070
-0.00001878;-0.00000590;-0.00016072
-0.00001862;-0.00000594;-0.00016065
-0.00001849;-0.00000590;-0.00016064
-0.00001837;-0.00000597;-0.00016066
-0.00001819;-0.00000603;-0.00016062
-0.00001810;-0.00000610;-0.00016070
-0.00001802;-0.00000613;-0.00016077
-0.00001797;-0.00000611;-0.00016070
-0.00001802;-0.00000606;-0.00016061
-0.00001799;-0.00000602;-0.00016064
-0.00001801;-0.00000599;-0.00016064
-0.00001801;-0.00000597;-0.00016050
-0.00001801;-0.00000594;-0.00016045
-0.00001802;-0.00000583;-0.00016037
-0.00001807;-0.00000574;-0.00016020
-0.00001819;-0.00000565;-0.00016013
-0.00001842;-0.00000558;-0.00016022
-0.00001861;-0.00000561;-0.00016037
-0.00001881;-0.00000566;-0.00016042
-0.00001895;-0.00000562;-0.00016053
-0.00001906;-0.00000558;-0.00016056
-0.00001917;-0.00000555;-0.00016052
-0.00001930;-0.00000559;-0.00016064
-0.00001942;-0.00000565;-0.00016092
-0.00001947;-0.00000573;-0.00016097
-0.00001945;-0.00000574;-0.00016095
-0.00001939;-0.00000571;-0.00016090
-0.00001937;-0.00000569;-0.00016084
-0.00001937;-0.00000569;-0.00016076
-0.00001941;-0.00000567;-0.00016080
-0.00001938;-0.00000563;-0.00016080
-0.00001933;-0.00000561;-0.00016065
-0.00001918;-0.00000557;-0.00016048
-0.00001914;-0.00000553;-0.00016046
-0.00001899;-0.00000555;-0.00016042
-0.00001903;-0.00000561;-0.00016044
-0.00001903;-0.00000565;-0.00016052
-0.00001905;-0.00000563;-0.00016060
-0.00001902;-0.00000562;-0.00016048
-0.00001903;-0.00000555;-0.00016036
-0.00001907;-0.00000545;-0.00016032
-0.00001913;-0.00000534;-0.00016022
-0.00001929;-0.00000525;-0.00016016
-0.00001951;-0.00000515;-0.00016029
-0.00001977;-0.00000514;-0.00016048
-0.00002009;-0.00000521;-0.00016065
-0.00002042;-0.00000522;-0.00016093
-0.00002073;-0.00000521;-0.00016124
-0.00002108;-0.00000515;-0.00016132
-0.00002132;-0.00000497;-0.00016128
-0.00002168;-0.00000473;-0.00016133
-0.00002204;-0.00000447;-0.00016141
-0.00002246;-0.00000435;-0.00016156
-0.00002286;-0.00000426;-0.00016193
-0.00002332;-0.00000418;-0.00016239
-0.00002372;-0.00000416;-0.00016276
-0.00002408;-0.00000412;-0.00016317
-0.00002443;-0.00000407;-0.00016365
-0.00002473;-0.00000403;-0.00016392
-0.00002503;-0.00000392;-0.00016408
-0.00002535;-0.00000364;-0.00016430
-0.00002565;-0.00000342;-0.00016451
-0.00002595;-0.00000326;-0.00016460
-0.00002612;-0.00000319;-0.00016487
-0.00002635;-0.00000312;-0.00016526
-0.00002660;-0.00000311;-0.00016566
-0.00002691;-0.00000303;-0.00016604
-0.00002718;-0.00000294;-0.00016655
-0.00002744;-0.00000290;-0.00016707
-0.00002770;-0.00000290;-0.00016753
-0.00002791;-0.00000287;-0.00016806
-0.00002818;-0.00000283;-0.00016861
-0.00002840;-0.00000278;-0.00016898
-0.00002851;-0.00000272;-0.00016921
-0.00002856;-0.00000270;-0.00016934
-0.00002858;-0.00000272;-0.00016922
-0.00002848;-0.00000267;-0.00016897
-0.00002842;-0.00000260;-0.00016877
-0.00002840;-0.00000250;-0.00016857
-0.00002835;-0.00000250;-0.00016831
-0.00002820;-0.00000251;-0.00016818
-0.00002812;-0.00000255;-0.00016810
-0.00002804;-0.00000266;-0.00016802
-0.00002798;-0.00000274;-0.00016791
-0.00002783;-0.00000279;-0.00016787
-0.00002779;-0.00000283;-0.00016773
-0.00002767;-0.00000283;-0.00016749
-0.00002759;-0.00000287;-0.00016745
-0.00002756;-0.00000291;-0.00016758
-0.00002758;-0.00000303;-0.00016769
-0.00002759;-0.00000311;-0.00016783
-0.00002763;-0.00000315;-0.00016803
-0.00002768;-0.00000316;-0.00016817
-0.00002771;-0.00000320;-0.00016821
-0.00002767;-0.00000324;-0.00016831
-0.00002767;-0.00000328;-0.00016837
-0.00002767;-0.00000328;-0.00016826
-0.00002759;-0.00000331;-0.00016813
-0.00002744;-0.00000332;-0.00016807
-0.00002742;-0.00000335;-0.00016797
-0.00002739;-0.00000339;-0.00016786
-0.00002734;-0.00000342;-0.00016787
-0.00002730;-0.00000343;-0.00016786
-0.00002727;-0.00000347;-0.00016777
-0.00002722;-0.00000351;-0.00016783
-0.00002724;-0.00000354;-0.00016805
-0.00002734;-0.00000356;-0.00016815
-0.00002735;-0.00000358;-0.00016825
-0.00002740;-0.00000356;-0.00016842
-0.00002744;-0.00000356;-0.00016847
-0.00002750;-0.00000354;-0.00016846
-0.00002754;-0.00000346;-0.00016854
-0.00002766;-0.00000338;-0.00016870
-0.00002771;-0.00000336;-0.00016877
-0.00002775;-0.00000335;-0.00016883
-0.00002778;-0.00000338;-0.00016891
-0.00002779;-0.00000334;-0.00016885
-0.00002779;-0.00000328;-0.00016871
-0.00002779;-0.00000318;-0.00016870
-0.00002782;-0.00000320;-0.00016878
-0.00002786;-0.00000330;-0.00016890
-0.00002788;-0.00000339;-0.00016917
-0.00002791;-0.00000343;-0.00016947
-0.00002804;-0.00000348;-0.00016959
-0.00002806;-0.00000347;-0.00016965
-0.00002815;-0.00000339;-0.00016978
-0.00002826;-0.00000335;-0.00016999
-0.00002844;-0.00000326;-0.00017029
-0.00002870;-0.00000316;-0.00017086
-0.00002896;-0.00000306;-0.00017153
-0.00002924;-0.00000302;-0.00017216
-0.00002950;-0.00000299;-0.00017286
-0.00002968;-0.00000295;-0.00017365
-0.00002999;-0.00000291;-0.00017429
-0.00003019;-0.00000279;-0.00017485
-0.00003039;-0.00000264;-0.00017552
-0.00003063;-0.00000254;-0.00017629
-0.00003085;-0.00000251;-0.00017712
-0.00003102;-0.00000248;-0.00017791
-0.00003117;-0.00000242;-0.00017859
-0.00003129;-0.00000235;-0.00017895
-0.00003139;-0.00000220;-0.00017912
-0.00003142;-0.00000204;-0.00017920
-0.00003149;-0.00000192;-0.00017918
-0.00003157;-0.00000184;-0.00017907
-0.00003161;-0.00000174;-0.00017914
-0.00003162;-0.00000167;-0.00017940
-0.00003170;-0.00000170;-0.00017962
-0.00003167;-0.00000183;-0.00017983
-0.00003157;-0.00000202;-0.00018002
-0.00003153;-0.00000224;-0.00017999
-0.00003141;-0.00000248;-0.00017985
-0.00003121;-0.00000268;-0.00017982
-0.00003115;-0.00000290;-0.00017977
-0.00003106;-0.00000310;-0.00017963
-0.00003097;-0.00000319;-0.00017952
-0.00003083;-0.00000327;-0.00017940
-0.00003082;-0.00000335;-0.00017915
-0.00003074;-0.00000335;-0.00017888
-0.00003067;-0.00000339;-0.00017868
-0.00003059;-0.00000342;-0.00017843
-0.00003053;-0.00000350;-0.00017810
-0.00003042;-0.00000356;-0.00017783
-0.00003034;-0.00000359;-0.00017762
-0.00003026;-0.00000367;-0.00017726
-0.00003015;-0.00000372;-0.00017687
-0.00003002;-0.00000372;-0.00017662
-0.00003002;-0.00000372;-0.00017639
-0.00002998;-0.00000375;-0.00017627
-0.00002987;-0.00000380;-0.00017640
-0.00002989;-0.00000391;-0.00017652
-0.00002983;-0.00000404;-0.00017645
-0.00002974;-0.00000411;-0.00017636
-0.00002970;-0.00000412;-0.00017632
-0.00002967;-0.00000418;-0.00017625
-0.00002964;-0.00000424;-0.00017615
-0.00002959;-0.00000423;-0.00017619
-0.00002956;-0.00000424;-0.00017612
-0.00002955;-0.00000423;-0.00017589
-0.00002947;-0.00000424;-0.00017565
-0.00002942;-0.00000423;-0.00017544
-0.00002936;-0.00000424;-0.00017521
-0.00002930;-0.00000424;-0.00017503
-0.00002927;-0.00000427;-0.00017497
-0.00002922;-0.00000430;-0.00017488
-0.00002914;-0.00000430;-0.00017461
-0.00002908;-0.00000427;-0.00017441
-0.00002904;-0.00000426;-0.00017420
-0.00002896;-0.00000427;-0.00017392
-0.00002891;-0.00000422;-0.00017373
-0.00002890;-0.00000422;-0.00017371
-0.00002888;-0.00000423;-0.00017368
-0.00002887;-0.00000424;-0.00017365
-0.00002887;-0.00000423;-0.00017376
-0.00002888;-0.00000426;-0.00017391
-0.00002892;-0.00000431;-0.00017395
-0.00002894;-0.00000432;-0.00017403
-0.00002891;-0.00000430;-0.00017411
-0.00002887;-0.00000432;-0.00017401
-0.00002883;-0.00000435;-0.00017385
-0.00002880;-0.00000435;-0.00017385
-0.00002883;-0.00000435;-0.00017388
-0.00002886;-0.00000436;-0.00017392
-0.00002890;-0.00000434;-0.00017408
-0.00002890;-0.00000435;-0.00017432
-0.00002896;-0.00000444;-0.00017444
-0.00002898;-0.00000447;-0.00017459
-0.00002891;-0.00000448;-0.00017475
-0.00002890;-0.00000454;-0.00017475
-0.00002887;-0.00000458;-0.00017465
-0.00002884;-0.00000458;-0.00017469
-0.00002882;-0.00000460;-0.00017485
-0.00002888;-0.00000471;-0.00017503
-0.00002890;-0.00000475;-0.00017525
-0.00002888;-0.00000482;-0.00017548
-0.00002884;-0.00000485;-0.00017547
-0.00002886;-0.00000489;-0.00017539
-0.00002879;-0.00000489;-0.00017545
-0.00002880;-0.00000487;-0.00017553
-0.00002886;-0.00000489;-0.00017559
-0.00002888;-0.00000486;-0.00017572
-0.00002887;-0.00000486;-0.00017577
-0.00002884;-0.00000493;-0.00017567
-0.00002879;-0.00000495;-0.00017555
-0.00002866;-0.00000503;-0.00017548
-0.00002856;-0.00000509;-0.00017528
-0.00002850;-0.00000510;-0.00017500
-0.00002842;-0.00000507;-0.00017479
-0.00002836;-0.00000506;-0.00017460
-0.00002830;-0.00000510;-0.00017435
-0.00002822;-0.00000510;-0.00017408
-0.00002815;-0.00000505;-0.00017392
-0.00002815;-0.00000502;-0.00017380
-0.00002819;-0.00000505;-0.00017380
-0.00002812;-0.00000510;-0.00017401
-0.00002814;-0.00000523;-0.00017425
-0.00002810;-0.00000533;-0.00017428
-0.00002804;-0.00000538;-0.00017419
-0.00002792;-0.00000534;-0.00017399
-0.00002784;-0.00000538;-0.00017367
-0.00002772;-0.00000549;-0.00017348
-0.00002766;-0.00000555;-0.00017359
-0.00002764;-0.00000563;-0.00017381
-0.00002767;-0.00000573;-0.00017407
-0.00002763;-0.00000581;-0.00017439
-0.00002762;-0.00000590;-0.00017468
-0.00002759;-0.00000599;-0.00017480
-0.00002755;-0.00000610;-0.00017492
-0.00002756;-0.00000613;-0.00017512
-0.00002755;-0.00000627;-0.00017528
-0.00002751;-0.00000637;-0.00017545
-0.00002748;-0.00000649;-0.00017577
